TransMorphBSplineDWinFull_ncc_1_diffusion_1
,Unknown,Left-Cerebral-White-Matter,Left-Cerebral-Cortex,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus-Proper*,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,CSF,Left-Accumbens-area,Left-VentralDC,Left-vessel,Left-choroid-plexus,Right-Cerebral-White-Matter,Right-Cerebral-Cortex,Right-Lateral-Ventricle,Right-Inf-Lat-Vent,Right-Cerebellum-White-Matter,Right-Cerebellum-Cortex,Right-Thalamus-Proper*,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC,Right-vessel,Right-choroid-plexus,5th-Ventricle,WM-hypointensities,non-WM-hypointensities,Optic-Chiasm,CC_Posterior,CC_Mid_Posterior,CC_Central,CC_Mid_Anterior,CC_Anterior,NDV,all_jac
p_98,0.9736421785720215,0.7955385780145561,0.6726031095916033,0.8159012396987931,0.3891509388071823,0.7970623415592226,0.8713287723775603,0.8675585669991479,0.8463424063393854,0.8373708740859577,0.7979376361455005,0.8041010589377477,0.711320349430087,0.9135833938613286,0.8229643685658836,0.7771721680757545,0.6702761198144227,0.6578947310710989,0.8616564689419629,0.4615383905325553,0.3494085500508776,0.7963063349845114,0.6700607885108822,0.7840394345962967,0.42947367968975075,0.8279277747133277,0.8885332995453461,0.8898748019388144,0.8001610511338598,0.822845905592737,0.8115457995907782,0.8202344758790334,0.8117021255007921,0.6596638586169763,0.8389298885249724,0.16129029656608118,0.41589179699161627,0.0,0.0,0.0,0.48702593838271585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_99,0.974788211704067,0.8117395902178032,0.663453527588682,0.5686942113106707,0.3409961653161287,0.79881931041914,0.8556030085707967,0.8467451125228956,0.746706041859716,0.8591517344377775,0.7895999984208001,0.6171122961651749,0.7371323512473982,0.9104554696874567,0.8123180914352474,0.8096903076681061,0.5960211100445753,0.6430594855307402,0.8369725818117119,0.4444443950617339,0.14992025279234047,0.8105685538474113,0.6739379591424457,0.6458683158233599,0.3651732851633704,0.8375841662830075,0.8785064635890791,0.8828711578321798,0.763435022512827,0.8237972371954794,0.7885178660642104,0.8017708702549956,0.8096604476096116,0.6294706678864759,0.8374969075459668,0.18749997070312957,0.2633663340260759,0.0,0.0,0.0,0.5207296762731397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_100,0.9772107379258965,0.8099315641108031,0.6903234903310552,0.7596210078607901,0.5186385695410165,0.8042923507150781,0.861763591156384,0.8597961762890935,0.7390101433461265,0.809315014314221,0.7877237831516015,0.7875915519707386,0.7835959203345786,0.892436696911802,0.8052447148126544,0.7784106298388646,0.6935740802253103,0.5136094613774028,0.8114851477114009,0.2641508935564352,0.4481658656446103,0.8058845583189743,0.6772952137864308,0.8074029975607971,0.5583203689088618,0.8127638355284149,0.8834051085071962,0.9006085186989043,0.7862705497746315,0.793912615813537,0.7569511007743263,0.8102181521304193,0.8181116521273175,0.6439024327424153,0.8397832809212623,0.0,0.5332480784319177,0.0,0.0,0.0,0.34961438689937313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_101,0.9733357158189321,0.7984288057072702,0.6480672750625438,0.8952168027018835,0.4691176436094291,0.7675572319860582,0.8440853613096385,0.871237976499387,0.8596187163583273,0.8249688917202729,0.802328522393499,0.8126104867041529,0.7153926686588635,0.9153044525165266,0.806137986639173,0.7752515811582125,0.717514121398248,0.478555299339105,0.8284472386678561,0.0,0.44295301815233545,0.8086867788692379,0.6633963621979947,0.9082117858342117,0.4533120474596006,0.8112423972319367,0.8801742370278872,0.8820419320072671,0.8510237692974538,0.8334679038822488,0.8059843248492418,0.8308808699547663,0.8354285690416327,0.710503836801846,0.8473984180479882,0.3137254286812885,0.5677867880734384,0.0,0.0047543581239749754,0.0,0.6468749898925783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_102,0.9675033923968536,0.7714761691208216,0.6060404863421299,0.9066520665687847,0.6292548269123512,0.8028838090865467,0.8463247212707663,0.8351869300438662,0.8175247074531278,0.8493908049048933,0.7469988658052121,0.8395996731414669,0.7168600327897802,0.9091940773279201,0.8033980573660657,0.7534321780520807,0.7130669029498566,0.5710928252515531,0.8369525870096339,0.49275355177484753,0.31868852250040314,0.7724947167300337,0.6264703958431669,0.902477058447047,0.43366186176147187,0.7736321111787141,0.8599315913212786,0.853212182714863,0.8064004601320449,0.8048048039416508,0.7530164965451452,0.8271262944217438,0.7933161933333773,0.5993208777646785,0.8457820329723831,0.6732672600725484,0.3841254268293708,0.0,0.0021367521139235885,0.0,0.5177452919051088,0.0,0.0,0.0,0.0,0.0,6.773826960498099e-06,0.00012004009339119266
p_103,0.9718388198574597,0.8087425498451514,0.6430531917347386,0.7960877292257927,0.24767801601983472,0.7786752064476711,0.8235251730576294,0.8764850925372758,0.8321108383155246,0.6913847144185659,0.3699709656367255,0.7402799339539662,0.689688247746551,0.8899012630880824,0.7791852722325843,0.6995537910273827,0.6848290561707849,0.6678352263993407,0.8362344575166657,0.0,0.1496062972492612,0.8147280649699525,0.6626381400023127,0.848096191899172,0.39736346141842316,0.6647696683676152,0.8083818704687433,0.8774925437825317,0.8482776078415938,0.8386231552627419,0.769465647176738,0.813727358614178,0.8092369457599474,0.6763698572228608,0.8219905205478764,0.3380281214044899,0.3153846129585799,0.0,0.006359300375845782,0.0,0.549999988541667,0.0,0.0,0.0,0.0,0.0,5.666686222902664e-06,4.501503502169725e-05
p_104,0.976440994062995,0.8107730404974777,0.6818089540016926,0.7972320970053123,0.23630504579693828,0.8022322034021417,0.8549421212094399,0.8712821028975322,0.830225497798975,0.8478073939399765,0.8066017756948757,0.6634980957058074,0.7505995185836942,0.9062009123894456,0.8123351584374771,0.8042465023194031,0.6378191231595883,0.603934982002267,0.8247552314517603,0.04347825141777143,0.20649651732602647,0.8125051841864832,0.6797198825846399,0.750744466196584,0.3297413757570973,0.8298224327699838,0.8726414754402239,0.8977856138060543,0.8194916237325857,0.8463818649987953,0.7967078172907247,0.8059672754514271,0.7990726409091379,0.6641790995210515,0.8286080109487763,0.045454535123969284,0.2666666642962963,0.0,0.0029498524638664828,0.0,0.30379746194520124,0.0,0.0,0.0,0.0,0.0,0.0,6.002004669559633e-05
p_105,0.9722261929730527,0.8033047095617153,0.6449694865165143,0.7371148072422179,0.4616564381774813,0.7861754425202346,0.8480765370410065,0.8463452561708942,0.8252521055045557,0.83526765556881,0.7854286966116644,0.6740554122213833,0.7477832493896964,0.9189596113752099,0.7992448072170707,0.8046614850037139,0.6810850414916237,0.6050724582873872,0.8306459121720142,0.44444438271605796,0.32090395117622655,0.8077781729125727,0.6688670701964149,0.7475233896893758,0.60962566437416,0.8106038630980323,0.8707712160239909,0.8920402556655762,0.7753996895624037,0.8229951858841202,0.7940878704310835,0.8296208287995042,0.8127448398726956,0.5832628860248277,0.8444026332602045,0.27586202140309973,0.3459915582616746,0.0,0.0,0.0,0.5833333222853537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_106,0.9711387720604482,0.7660072908746747,0.6433807070749736,0.8766400348615994,0.29004328690429343,0.7874149268343877,0.8441900865638167,0.818601753870036,0.8118179387652144,0.8119141836993187,0.7547716821580777,0.8344242404013958,0.7172774855697879,0.8906808094507557,0.7800855852415347,0.7617895986644813,0.684295386377635,0.5982694610844319,0.8276928355714716,0.21428567602041498,0.27525622053253135,0.7702119670241856,0.6385946160443635,0.8838008847943378,0.37869822037043527,0.7407783416145084,0.8574269188146052,0.8198744874125438,0.7916178565773554,0.7486378115054613,0.6733364339847919,0.8011676929385148,0.7472657382581562,0.5714285664204333,0.8243714764029959,0.0,0.38414969518904957,0.0,0.0071942445180546225,0.0,0.35802468399126164,0.0,0.0,0.0,0.0,0.0,7.985614931993405e-06,0.0002550851984562844
p_107,0.9733693489513908,0.802171818884818,0.6727158885826636,0.8838557830324195,0.2704402487375236,0.7916535295389223,0.855741800948956,0.8652072447687481,0.8485434535857084,0.8414872790949233,0.7832455921646931,0.7686243564500419,0.7264531418114991,0.9199158403775961,0.8104138842785783,0.788014023627625,0.6491935451149519,0.5628626638021019,0.8369522297306038,0.5631067414459474,0.3744019116363522,0.7954075836758308,0.6707499278572485,0.8647354115669251,0.5221757278479019,0.8113638383169645,0.8767583994005229,0.8549011287415039,0.8675966704997594,0.8379043593197043,0.7777777760424415,0.8283355054016346,0.8222354315629148,0.6753731280282358,0.8398761354111716,0.41558436161242057,0.3485221653416123,0.0,0.012422360094132173,0.0,0.6184448351094967,0.0,0.0,0.0,0.0,0.0,6.815869512516023e-07,7.502505836949542e-05
p_108,0.9702072891054131,0.8001277702535264,0.6629281923052835,0.8323967320361527,0.32860716990319294,0.7805671778551145,0.8498801538293768,0.8610275145845725,0.8203514282450152,0.8431511702952882,0.7791563257857967,0.7141623457937722,0.7839851009609217,0.9156150885829653,0.7953362875358101,0.7857724659631483,0.694444442033179,0.6820717077125761,0.829698375100048,0.5802468777625384,0.24709609031577517,0.7905497174996533,0.6425777080106868,0.8369085364441282,0.43056696441604797,0.8358242371016444,0.8843429846469869,0.8885153449254336,0.8440065671545783,0.8429872487768787,0.7788161976439337,0.8037297734676573,0.8115868997189246,0.7151020349787589,0.8205654559852893,0.2499999553571508,0.3897116103685767,0.0,0.0,0.0,0.6023688561358908,0.0,0.0,0.0,0.0,0.0,4.7810812178113955e-06,0.00012004009339119266
p_109,0.9732054051803047,0.806053601953191,0.6628358703860918,0.7780175144193314,0.4312114945460832,0.8113159457391567,0.866007469075794,0.8737654666399334,0.8358934961138076,0.8465955693677919,0.7539936085029814,0.8516199268945822,0.8636967271958268,0.9020985553226134,0.8373571775088354,0.8155577279462873,0.6962134221333329,0.6433063733755043,0.8343514185821493,0.5504586650955353,0.3347639449059663,0.8189835533122013,0.6805303460773987,0.8253377954472928,0.4640410919174564,0.8147462235040377,0.8783957297749696,0.866114897233377,0.838326317357853,0.843738721721636,0.7788922791563623,0.8274876088186356,0.8212405566005023,0.6780449908607836,0.824851410823875,0.3768115395925305,0.49966329629856365,0.0,0.0016260162469429573,0.0,0.47457626314277523,0.0,0.0,0.0,0.0,0.0,3.722331280091288e-05,0.000930310723781743
p_110,0.9755730699901033,0.7951945757660005,0.6865235718742854,0.842877063180749,0.29952829835461914,0.7993507808598235,0.8607932451352077,0.8715113212893568,0.8582209000020342,0.8373779629592023,0.7850725621168566,0.5884334610419233,0.5886939552024237,0.9023998138832051,0.8150169149677868,0.7772166083692014,0.6199898497210053,0.6220886504726623,0.8346178838939383,0.5277777044753188,0.3447037671031978,0.8004935164827802,0.6922735908703398,0.838269810641405,0.35808748364102255,0.793930353739335,0.873057575142865,0.882145759478653,0.8483501823704587,0.8132641711622229,0.7832566276939369,0.7901716862442977,0.7766511351694954,0.6429112915624617,0.8188946967710095,0.4594593973703517,0.45538461188165685,0.0,0.0014587891943195538,0.0,0.48015872063177145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_111,0.9729449906104308,0.7729143756978463,0.6630616635546701,0.8510696649976826,0.22900763067420318,0.8156324751950794,0.8383589249365829,0.8300042494528239,0.7965390655525183,0.8114150678802008,0.7733333316148149,0.7047413767789461,0.8164835149881254,0.8939405907540803,0.7918095416951019,0.7588075857910039,0.6124432903031649,0.5022665412305845,0.7742417164962747,0.2592592112482942,0.3156899781125711,0.7610009951260656,0.6402909379272088,0.8597389297586644,0.20108695378957944,0.7797528248358644,0.8128143125685877,0.849766071247175,0.7577134647719285,0.7999999993034392,0.7621644279317021,0.7917615597665496,0.7701219488715794,0.7047332779509146,0.8156703309473619,0.06060604224059325,0.3290598267160981,0.0,0.006015037503533271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5336621614872948e-06,6.002004669559633e-05
p_112,0.9758618387933025,0.8193462004317799,0.6861226123194621,0.8603456324799881,0.34126163039026236,0.8028189104388658,0.8490994726777,0.8797767277373462,0.836798206352797,0.8500042775305859,0.7707477387618166,0.8025568153318294,0.8197492150160671,0.912658134577696,0.8087767858004955,0.7683970314649257,0.6696832555875974,0.6290050537183385,0.845611351138065,0.17543856571253233,0.37095362755071193,0.8203306928748997,0.6900607126157039,0.8432177183409872,0.4003656270533307,0.8351300845665861,0.8732334801146621,0.8710457055314218,0.8139308319362752,0.8245904649138686,0.7655421159228897,0.8214639944242571,0.8121147123770712,0.623778496549035,0.8525365803447502,0.2857142346938866,0.4892286275939637,0.0,0.0,0.0,0.36477986656645983,0.0,0.0,0.0,0.0,0.0,1.7168668783314888e-07,3.0010023347798164e-05
p_113,0.9733770032223588,0.797994824614734,0.6761025078261068,0.8774425448826269,0.4760330539170822,0.8010791971218371,0.8727742212549913,0.8529723986979977,0.7922419452199847,0.8244141855411541,0.7933124330338298,0.7909090879132231,0.7685589501986694,0.9125149320299847,0.8089594424171367,0.7819809391222035,0.6894075373006843,0.6117646998846599,0.821280132242283,0.11111109053498323,0.4095500421528922,0.8015357811059958,0.6873005420094769,0.8599564125999046,0.46313963171604833,0.7963600725755676,0.8690657447922927,0.8429587948353694,0.8050638574892854,0.8185166576104833,0.793088735509623,0.7841344100551527,0.8382735287616393,0.6156751594364952,0.7917916034559674,0.16326527280300554,0.3474178376571374,0.0,0.004645760689363987,0.0,0.5169811223211109,0.0,0.0,0.0,0.0,0.0,8.219225353949174e-06,0.0002550851984562844
p_114,0.9753729316041655,0.8065404428667239,0.6885326353571936,0.879481361141173,0.26984126627194094,0.7599587003241629,0.8286736278622197,0.8708430908250333,0.8377713125556374,0.8529968447531571,0.7931104340565138,0.7732603566330712,0.7186951048464363,0.9128152558433369,0.8303227107465774,0.756813415207512,0.7219307424906235,0.6407624586454366,0.824755345392574,0.5981307852214219,0.42358909052892146,0.8055382991522292,0.6757757082125977,0.8911091605714206,0.45179450772839896,0.8079360987353938,0.8502930593626471,0.8989257517366457,0.8400588473727839,0.8495719520182863,0.8217665598939934,0.8361093210305427,0.7926716122618933,0.7141905348821417,0.8257032535156249,0.23684207409972707,0.41525885332284,0.0,0.0013717421030744713,0.0,0.5631067870047446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
